Producto	Marca	Modelo	Calificación	Fecha	Texto	texto_limpio	sentimiento	tokens	dominant_topic
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 7 meses	Es igual a la fotografía, muy buena calidad, llego antes de lo esperado. Contenta con mi compra	igual fotografía buen calidad llego esperado contenta compra	POS	['igual', 'fotografía', 'buen', 'calidad', 'llego', 'esperado', 'contenta', 'compra']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	el tamaño está buenísimo, las aplicaciones entretenidas y lo mejor, la batería dura muchísimo.	tamaño buenísimo aplicación entretenido mejor batería duro muchísimo	POS	['tamaño', 'buenísimo', 'aplicación', 'entretenido', 'mejor', 'batería', 'duro', 'muchísimo']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	La calidad es genial, las fotos que saca son de alta resolución y la batería dura mucho tiempo	calidad genial foto sacar alto resolución bateer duro tiempo	POS	['calidad', 'genial', 'foto', 'sacar', 'alto', 'resolución', 'bateer', 'duro', 'tiempo']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	El producto llegó a tiempo y en perfecto estado, buen telefono con buena camara y acceso a 5G	producto llegar tiempo perfecto buen telefono buen camarar acceso	POS	['producto', 'llegar', 'tiempo', 'perfecto', 'buen', 'telefono', 'buen', 'camarar', 'acceso']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Hasta ahora anda todo bien es súper rápido en relación al anterior. La cámara es muy superior	ahora andar bien súper rápido relación anterior cámara superior	POS	['ahora', 'andar', 'bien', 'súper', 'rápido', 'relación', 'anterior', 'cámara', 'superior']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	4 de 5 estrellas.	hace 2 años	Hasta el momento el equipo se ha comportado muy bien, buena duracion de bateria y rendimiento	momento equipo comportado bien buen duracion baterio rendimiento	POS	['momento', 'equipo', 'comportado', 'bien', 'buen', 'duracion', 'baterio', 'rendimiento']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Tiene muy buena camada, es muy rápido, tiene buena tamaño y estéticamente es muy lindo. Top!	buen camada rápido buen tamaño estéticamente lindo top	POS	['buen', 'camada', 'rápido', 'buen', 'tamaño', 'estéticamente', 'lindo', 'top']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un mes	Excelente equipo, la batería es full duradera, aunque se ve delicado, aguanta caídas fuerte.	excelente equipo bateer full duradero aunque delicado aguantar caído fuerte	POS	['excelente', 'equipo', 'bateer', 'full', 'duradero', 'aunque', 'delicado', 'aguantar', 'caído', 'fuerte']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Excelente equipo! Con la nueva actualización estimo que dura mas la batería y lo día y noche	excelente equipo nuevo actualización estimo duro mas bateer día noche	POS	['excelente', 'equipo', 'nuevo', 'actualización', 'estimo', 'duro', 'mas', 'bateer', 'día', 'noche']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	Celular de excelente calidad, igual a la descripción, todo sellado y nuevo como corresponde.	celular excelente calidad igual descripción sellado nuevo corresponder	POS	['celular', 'excelente', 'calidad', 'igual', 'descripción', 'sellado', 'nuevo', 'corresponder']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 25 días	Exelente compra buen producto y lo encontramos a buen precio en comparación a otras tiendas	exelente compro buen producto encontrar buen precio comparación tienda	POS	['exelente', 'compro', 'buen', 'producto', 'encontrar', 'buen', 'precio', 'comparación', 'tienda']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Cambié de un Android a un iPhone y la diferencia es gigante, estoy muy feliz con mi compra	cambié android iphone diferenciar gigante feliz compra	POS	['cambié', 'android', 'iphone', 'diferenciar', 'gigante', 'feliz', 'compra']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 7 meses	Buena calidad , bien empaquetado todo en orden ningún problema el next level en smartphone	buen calidad bien empaquetado orden ninguno problema next level smartphonir	POS	['buen', 'calidad', 'bien', 'empaquetado', 'orden', 'ninguno', 'problema', 'next', 'level', 'smartphonir']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es muy liviano, tamaño adecuado para el bolsillo de pantalón, cámara excelente fotografías	liviano tamaño adecuado bolsillo pantalón cámaro excelente fotografía	POS	['liviano', 'tamaño', 'adecuado', 'bolsillo', 'pantalón', 'cámaro', 'excelente', 'fotografía']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	me encanto lña forma de pago ña `romocion fue buenisima y ademas es un excelente telefono	encanto lña forma pago romocion buenisimo adema excelente telefono	POS	['encanto', 'lña', 'forma', 'pago', 'romocion', 'buenisimo', 'adema', 'excelente', 'telefono']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy buen producto en relación al precio y calidad , cumple con las espectativas que tenia	buen producto relación precio calidad cumplir espectativa tenia	POS	['buen', 'producto', 'relación', 'precio', 'calidad', 'cumplir', 'espectativa', 'tenia']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	1 de 5 estrellas.	hace un año	Producto en perfectas condiciones, unico detalle lo compre color azul y llego color negro	producto perfecto condición unico detalle compre color azul llego color negro	POS	['producto', 'perfecto', 'condición', 'unico', 'detalle', 'compre', 'color', 'azul', 'llego', 'color', 'negro']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Excelente producto y llego en el tiempo estimado, 2 días posterior a la compra.#SoyFcom	excelente producto llego tiempo estimado día posterior comprasoyfcom	POS	['excelente', 'producto', 'llego', 'tiempo', 'estimado', 'día', 'posterior', 'comprasoyfcom']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	iPhone 13, super buen teléfono. Batería dura todo el día, rápido, y fotos espectaculares.	iphone super buen teléfono bateer duro día rápido foto espectacular	POS	['iphone', 'super', 'buen', 'teléfono', 'bateer', 'duro', 'día', 'rápido', 'foto', 'espectacular']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Maravilloso iPhone 13, la cámara es la mejor conjunto a todas las aplicaciones de iPhone	maravilloso iphonar cámara mejor conjunto todo aplicación iphone	POS	['maravilloso', 'iphonar', 'cámara', 'mejor', 'conjunto', 'aplicación', 'iphone']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Una máquina,  excelente calidad cámara impecable y mucha memoria feliz con esta compra.	máquina excelente calidad cámara impecable mucho memoria feliz compra	POS	['máquina', 'excelente', 'calidad', 'cámara', 'impecable', 'memoria', 'feliz', 'compra']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 22 días	iPhone es iPhone, siempre va hacer bueno. El precio y las condiciones de pago fabulosas	iphonar iphonar siempre hacer bueno precio condición pago fabuloso	POS	['iphonar', 'iphonar', 'siempre', 'hacer', 'bueno', 'precio', 'condición', 'pago', 'fabuloso']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es igual al de la foto, venía en perfectas condiciones. Estoy muy feliz con la compra??	igual foto venir perfecto condición feliz compra	POS	['igual', 'foto', 'venir', 'perfecto', 'condición', 'feliz', 'compra']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 7 meses	Muy buen equipo, .rápida entrega, si quieres cambiar tu Android esta es la mejor opción	buen equipo rápido entrega quier cambiar android mejor opción	POS	['buen', 'equipo', 'rápido', 'entrega', 'quier', 'cambiar', 'android', 'mejor', 'opción']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Mucho más rápido el teléfono y súper hermoso la batería rinde mucho más y es más rápido	rápido teléfono súper hermoso batería rendir rápido	POS	['rápido', 'teléfono', 'súper', 'hermoso', 'batería', 'rendir', 'rápido']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 7 meses	El teléfono llego en perfectas condiciones, igual a la foto y lo más importante rápido	teléfono llego perfecto condición igual foto importante rápido	POS	['teléfono', 'llego', 'perfecto', 'condición', 'igual', 'foto', 'importante', 'rápido']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Me encantó el color, es elegante y muy lindo.Además de toda la calidad en un iphone.	encantar color elegante lindoademás todo calidad iphone	POS	['encantar', 'color', 'elegante', 'lindoademás', 'calidad', 'iphone']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Entrega en el tiempo establecido, bien protegido dentro de la caja.Excelente producto	entregar tiempo establecido bien protegido dentro cajaexcelente producto	POS	['entregar', 'tiempo', 'establecido', 'bien', 'protegido', 'dentro', 'cajaexcelente', 'producto']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 21 días	El tamaño es muy adecuado y las imágenes que obtengo cuando saco fotos son excelentes	tamaño adecuado imagen obtengo saco foto excelente	POS	['tamaño', 'adecuado', 'imagen', 'obtengo', 'saco', 'foto', 'excelente']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Igual a lo publicado, excelente camara, rapido, durabilidad de bateria, buen producto	igual publicado excelente camar rapido durabilidad baterio buen producto	POS	['igual', 'publicado', 'excelente', 'camar', 'rapido', 'durabilidad', 'baterio', 'buen', 'producto']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Rapida entrega, muy buen equipo, color rojo hermoso, totalmente maravilloso. #SoyFcom	rapido entregar buen equipo color rojo hermoso totalmente maravilloso soyfcom	POS	['rapido', 'entregar', 'buen', 'equipo', 'color', 'rojo', 'hermoso', 'totalmente', 'maravilloso', 'soyfcom']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es un producto de buena calidad y tamaño no puedo enviar fotos porque fue un regalo.	producto buen calidad tamaño poder enviar foto regalo	POS	['producto', 'buen', 'calidad', 'tamaño', 'poder', 'enviar', 'foto', 'regalo']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es un teléfono muy lindo compré el blanco, es liviano y tiene una cámara súper buena	teléfono lindo comprar blanco liviano cámara súper buen	POS	['teléfono', 'lindo', 'comprar', 'blanco', 'liviano', 'cámara', 'súper', 'buen']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Buen equipo, bonito color, liviano, rápido, y en su cámara el modo cine es buenisimo	buen equipo bonito color liviano rápido cámar modo cine buenisimo	POS	['buen', 'equipo', 'bonito', 'color', 'liviano', 'rápido', 'cámar', 'modo', 'cine', 'buenisimo']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	El iPhone 13, muy buena compra, llego al otro día.y valió la pena precio , calidad.	iphonar buen compra llego díay valer pena precio calidad	POS	['iphonar', 'buen', 'compra', 'llego', 'díay', 'valer', 'pena', 'precio', 'calidad']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es muy rápido, buena cámara. La batería dura bastante. Las app funcionan excelente	rápido buen cámara batería duro bastante app funcionar excelente	POS	['rápido', 'buen', 'cámara', 'batería', 'duro', 'bastante', 'app', 'funcionar', 'excelente']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	El producto es de buena calidad, tiene buen funcionamiento y me gusta la cámara ??	producto buen calidad buen funcionamiento gusta cámara	POS	['producto', 'buen', 'calidad', 'buen', 'funcionamiento', 'gusta', 'cámara']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Excelente equipo tal cual las imágenes y el tiempo de entrega tal cual lo acordado	excelente equipo tal imagen tiempo entregar tal acordado	POS	['excelente', 'equipo', 'tal', 'imagen', 'tiempo', 'entregar', 'tal', 'acordado']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Entrega inmediata, producto tal cual en la imagen , excelente y a un buen precio.	entrega inmediato producto tal imagen excelente buen precio	POS	['entrega', 'inmediato', 'producto', 'tal', 'imagen', 'excelente', 'buen', 'precio']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es excelente tal cual las indicaciones,Con un IPhone siempre es ir a la segura	excelente tal indicacionescon iphonar siempre seguro	POS	['excelente', 'tal', 'indicacionescon', 'iphonar', 'siempre', 'seguro']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	ESTE PRODUCTO ES IDENTICO AL QUE YO HABIA ELEGIDO VIENE EN PERFECTAS CONDICIONES	producto identico habia elegido venir perfecto condición	POS	['producto', 'identico', 'habia', 'elegido', 'venir', 'perfecto', 'condición']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Es un buen producto que en esta primera semana de uso me ha funcionado excelente	buen producto primero semana uso funcionado excelente	POS	['buen', 'producto', 'primero', 'semana', 'uso', 'funcionado', 'excelente']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 8 meses	Exactamente igual a la foto, mi hija quedo feliz con el regalo, color muy lindo.	exactamente igual foto hijo quedo feliz regalo color lindo	POS	['exactamente', 'igual', 'foto', 'hijo', 'quedo', 'feliz', 'regalo', 'color', 'lindo']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Despacho súper rápido, como todos los productos iphone, calidad, bello y rápido	despacho súper rápido producto iphonar calidad bello rápido	POS	['despacho', 'súper', 'rápido', 'producto', 'iphonar', 'calidad', 'bello', 'rápido']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Excelente equipo, tenía el 12 pero este súper con creces la duración de batería	excelente equipo súper creces duración bateer	POS	['excelente', 'equipo', 'súper', 'creces', 'duración', 'bateer']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 8 meses	El producto es mejor que el de la foto, es bello, elegante y funciona muy bien.	producto mejor foto bello elegante funcionar bien	POS	['producto', 'mejor', 'foto', 'bello', 'elegante', 'funcionar', 'bien']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Contento con la compra, excelente producto, cumple con todas mis expectativas	contento compra excelente producto cumplir todo expectativa	POS	['contento', 'compra', 'excelente', 'producto', 'cumplir', 'expectativa']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 9 meses	Excelente calidad, precioso modelo tal cual la foto y súper rápido me encanta	excelente calidad precioso modelo tal foto súper rápido encanta	POS	['excelente', 'calidad', 'precioso', 'modelo', 'tal', 'foto', 'súper', 'rápido', 'encanta']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 24 días	muy bonito y elegante el color blanco le hace ver lindo con cualquier carcasa	bonito elegante color blanco hacer ver lindo cualquiera carcasa	POS	['bonito', 'elegante', 'color', 'blanco', 'hacer', 'ver', 'lindo', 'cualquiera', 'carcasa']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 7 meses	Igual a la foto, buen tamaño un excelente producto, segunda vez que lo compro	igual foto buen tamaño excelente producto segundo vez compro	POS	['igual', 'foto', 'buen', 'tamaño', 'excelente', 'producto', 'segundo', 'vez', 'compro']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Buen producto acorde con lo señalado rapito, liviano, saca excelentes fotos.	buen producto acorde señalado rapito liviano sacar excelente foto	POS	['buen', 'producto', 'acorde', 'señalado', 'rapito', 'liviano', 'sacar', 'excelente', 'foto']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	#soyfcom excelente producto, cómodo de usar, excelente cámara, lo recomiendo	soyfcom excelente producto cómodo usar excelente cámara recomeir	POS	['soyfcom', 'excelente', 'producto', 'cómodo', 'usar', 'excelente', 'cámara', 'recomeir']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	es todos lo que eperana de un equipo avanzado, ñllena todos mis espectativas	eperán equipo avanzado ñllena espectativa	POS	['eperán', 'equipo', 'avanzado', 'ñllena', 'espectativa']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	La calidad de imagen y sonido son muy buenas. La batería dura más de un día	calidad imagen sonido buena batería duro día	POS	['calidad', 'imagen', 'sonido', 'buena', 'batería', 'duro', 'día']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Muy buena calidad, todo corresponde a lo que mostraba la página, me encantó	buen calidad corresponder mostrar págín encantar	POS	['buen', 'calidad', 'corresponder', 'mostrar', 'págín', 'encantar']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Llego en la fecha, muy rápido y coordinado, excelente equipo, todo muy bien	llego fecha rápido coordinado excelente equipo bien	POS	['llego', 'fecha', 'rápido', 'coordinado', 'excelente', 'equipo', 'bien']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 8 meses	Es el tamaño perfecto, muy rápido, estoy feliz con mi nueva maquina gracias	tamaño perfecto rápido feliz nuevo maquín gracias	POS	['tamaño', 'perfecto', 'rápido', 'feliz', 'nuevo', 'maquín', 'gracias']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Me encantó el iphone 13. Blanco elegante, rápido, la batería sura muchísimo	encantar iphone blanco elegante rápido bateer sura muchísimo	POS	['encantar', 'iphone', 'blanco', 'elegante', 'rápido', 'bateer', 'sura', 'muchísimo']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Me encantan las cámaras que vienen incorporadas, además a súper buen precio	encantar cámara venir incorporado además súper buen precio	POS	['encantar', 'cámara', 'venir', 'incorporado', 'además', 'súper', 'buen', 'precio']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 16 días	El tamaño es perfecto la camara genia la bateria dura todo el dia exelente	tamaño perfecto camar genia bateria duro diar exelente	POS	['tamaño', 'perfecto', 'camar', 'genia', 'bateria', 'duro', 'diar', 'exelente']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Me encanta los iPhone porque son ligeros, de buena calidad y muy potentes.	encanta iphonar ligero buen calidad potente	POS	['encanta', 'iphonar', 'ligero', 'buen', 'calidad', 'potente']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Es de buena calidad y tal cual a la foto, estoy satisfecha con el producto	buen calidad tal foto satisfecho producto	POS	['buen', 'calidad', 'tal', 'foto', 'satisfecho', 'producto']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Excelente producto, facil de activar y de utilizar. Muy buena tecnología.	excelente producto facil activar utilizar buen tecnología	POS	['excelente', 'producto', 'facil', 'activar', 'utilizar', 'buen', 'tecnología']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 meses	Excelente producto, me encanto por la rapidez y la calidad de la camara.	excelente producto encanto rapidez calidad camar	POS	['excelente', 'producto', 'encanto', 'rapidez', 'calidad', 'camar']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Súper bueno , tamaño del celular , la calidad de fotografías , es genial	súper bueno tamaño celular calidad fotografía genial	POS	['súper', 'bueno', 'tamaño', 'celular', 'calidad', 'fotografía', 'genial']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	Llego en excelentes condiciones y muy recomendado por sobre el iPhone 14	llego excelente condición recomendado iphonar	POS	['llego', 'excelente', 'condición', 'recomendado', 'iphonar']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Buen equipo, entrega rápida, excelente servicio.La batería dura mucho	buen equipo entregar rápido excelente serviciolo batería duro	POS	['buen', 'equipo', 'entregar', 'rápido', 'excelente', 'serviciolo', 'batería', 'duro']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy bien , graciasFue regalo para mi esposa no tengo el equipo ahora ??	bien graciasfue regalo espós equipo ahora	POS	['bien', 'graciasfue', 'regalo', 'espós', 'equipo', 'ahora']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	es un equipo de muy buena calidad, hermoso rapido, saca fotos increibles	equipo buen calidad hermoso rapido sacar foto increibl	POS	['equipo', 'buen', 'calidad', 'hermoso', 'rapido', 'sacar', 'foto', 'increibl']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Muy buena calidad ?? y viene todo sus asesorios en perfecta condiciones	buen calidad venir asesorio perfecto condición	POS	['buen', 'calidad', 'venir', 'asesorio', 'perfecto', 'condición']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Me encanto el iPhone, buen equipo, el color me encanta, no lo cambiaria	encanto iphonar buen equipo color encantar cambiario	POS	['encanto', 'iphonar', 'buen', 'equipo', 'color', 'encantar', 'cambiario']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Producto de buena calidad, cumple con las caracteristicas especificadas	producto buen calidad cumplir caracteristica especificada	POS	['producto', 'buen', 'calidad', 'cumplir', 'caracteristica', 'especificada']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Corresponde al color de la foto, muy bonito el color y único (el verde)	corresponder color foto bonito color único verde	POS	['corresponder', 'color', 'foto', 'bonito', 'color', 'único', 'verde']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 11 meses	El producto es original de buena calidad, tam y como aparece en la foto	producto original buen calidad tam aparecer foto	POS	['producto', 'original', 'buen', 'calidad', 'tam', 'aparecer', 'foto']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Muy buen teléfono, rápido, imágenes nítidas ...totalmente recomendable	buen teléfono rápido imagen nítida totalmente recomendable	POS	['buen', 'teléfono', 'rápido', 'imagen', 'nítida', 'totalmente', 'recomendable']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Excelente productoComo siempre acostumbrado con los productos Apple	excelente producto siempre acostumbrado producto apple	POS	['excelente', 'producto', 'siempre', 'acostumbrado', 'producto', 'apple']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un mes	Excelente ! creo que es el mejor de los Iphones, rapidez y sin fallas-	excelente creer mejor iphón rapidez falla	POS	['excelente', 'creer', 'mejor', 'iphón', 'rapidez', 'falla']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	La batería me dura 2 días, excelente cámara y desempeño en juegos ????	bateer duro día excelente cámar desempeño juegos	POS	['bateer', 'duro', 'día', 'excelente', 'cámar', 'desempeño', 'juegos']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Producto en buen estado y lindo lo único que ahora no traen cargador.	producto buen lindo único ahora traer cargador	POS	['producto', 'buen', 'lindo', 'único', 'ahora', 'traer', 'cargador']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 4 meses	Muy buen teléfono alta gama excelente camara tiene todo lo necesario	buen teléfono alto gama excelente camar necesario	POS	['buen', 'teléfono', 'alto', 'gama', 'excelente', 'camar', 'necesario']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Excelente procesador, muy versátil para trabajar, 100% recomendado.	excelente procesador versátil trabajar recomendado	POS	['excelente', 'procesador', 'versátil', 'trabajar', 'recomendado']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 10 meses	Es de muy buena calidad y el tamaño es perfecto para mi comodidad .	buen calidad tamaño perfecto comodidad	POS	['buen', 'calidad', 'tamaño', 'perfecto', 'comodidad']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Gran cámara, Excelente procesador para realizar varias actividades.	gran cámara excelente procesador realizar varios actividad	POS	['gran', 'cámara', 'excelente', 'procesador', 'realizar', 'varios', 'actividad']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 5 meses	Me llegó en perfecto estado y bien empaquetado, es tal cual la foto	llegar perfecto bien empaquetado tal foto	POS	['llegar', 'perfecto', 'bien', 'empaquetado', 'tal', 'foto']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 8 meses	Producto perfecto estado y tal como aparece en la foto del anuncio	producto perfecto tal aparecer foto anuncio	POS	['producto', 'perfecto', 'tal', 'aparecer', 'foto', 'anuncio']	2
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Llego a mi domicilio , súper bien cuidado en Cuanto al envoltorio.	llego domicilio súper bien cuidado cuanto envoltorio	POS	['llego', 'domicilio', 'súper', 'bien', 'cuidado', 'cuanto', 'envoltorio']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	El producto es genial , cumple las expectativas que tenía en mente	producto genial cumplir expectativa mente	POS	['producto', 'genial', 'cumplir', 'expectativa', 'mente']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace un año	Excelente producto, buena cámara, memoria y la batería dura 2 días	excelente producto buen cámara memorio bateer duro día	POS	['excelente', 'producto', 'buen', 'cámara', 'memorio', 'bateer', 'duro', 'día']	1
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Es genial, y la compra fue súper rápida, al igual que el despacho.	genial compra súper rápido igual despacho	POS	['genial', 'compra', 'súper', 'rápido', 'igual', 'despacho']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Excelente producto, cumple con toda las características descritas.	excelente producto cumplir todo característica descrito	POS	['excelente', 'producto', 'cumplir', 'característica', 'descrito']	0
Celular Apple Iphone 13 128gb	Desconocida	Desconocido	5 de 5 estrellas.	hace 2 años	Me encanto, la cámara buenísima, la batería Dura un montón ????	encanto cámara buenísimo bateer duro montón	POS	['encanto', 'cámara', 'buenísimo', 'bateer', 'duro', 'montón']	1
